"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"8/16/22 22:30","Enfield","","United Kingdom","Light","3 mins","12 lights all flashing on and off red and green in a grid shape","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171264.html","265X2022.09.15.20.54.06",FALSE
"8/16/22 22:21","Helena","MT","USA","Changing","last 4 days","For the last week we have seen approx 10 crafts some flying 3 in a line all different separate crafts they will fly over then hover","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171178.html","266X2022.09.15.20.54.06",FALSE
"8/16/22 21:32","Dateland","AZ","USA","Light","33 minutes","We seen up to 7 oval lights in the sky","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171371.html","267X2022.09.15.20.54.06",FALSE
"8/16/22 21:30","Avanos","Nevsehir Province","Turkey","Star","More than 1 minute","I saw four blinking objects in tringle formation","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171522.html","268X2022.09.15.20.54.06",FALSE
"8/16/22 21:00","Sandy","UT","USA","Triangle","30 minutes","Cloaked triangle","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171181.html","269X2022.09.15.20.54.06",FALSE
"8/16/22 21:00","Whitehall","PA","USA","Sphere","45 min and continues","Bright orbs that appeared white but occasionally would have a red blink. Not planes, they did not move.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171175.html","270X2022.09.15.20.54.06",FALSE
"8/16/22 09:38","Saratoga Springs","UT","USA","Circle","30 seconds","Driving to work I saw bright white orb between Utah Lake and redwood road. It was a clear sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171188.html","271X2022.09.15.20.54.06",FALSE
"8/15/22 22:20","Doral, in Miami florida","FL","USA","Light","Full Vision For 2 seconds","White light at center with dominant green and blue aura leaving a trail, moved as fast as pointing at the sky and dropping your hand.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171169.html","272X2022.09.15.20.54.06",FALSE
"8/15/22 22:00","Half Moon Bay","CA","USA","Light","3 seconds","I saw two high-altitude soft cool light glows, one following the other which looked different than the Perseid meteors.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171162.html","273X2022.09.15.20.54.06",FALSE
"8/15/22 21:30","Chino","American Samoa","USA","Light","Does not leave up to 3","Objects move erratically and fast but stay in area","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171161.html","274X2022.09.15.20.54.06",FALSE
"8/15/22 21:02","Canterbury (Reculver Towers)","","United Kingdom","Circle","10 mins on and off","Large orange orb gliding above sea level","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171158.html","275X2022.09.15.20.54.06",FALSE
"8/15/22 20:50","Greenfield","MA","USA","Light","3 minutes","Flashing green light moving then stopping then dropping","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171167.html","276X2022.09.15.20.54.06",FALSE
"8/15/22 20:15","Polson","MT","USA","Circle","2 minutes","A very bright circular ball following a military jet.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171214.html","277X2022.09.15.20.54.06",FALSE
